--------- beginning of main
04-22 02:32:25.132  1396  1406 I PermissionControllerServiceImpl: Updating user sensitive for uid 10214
04-22 02:32:43.305   683   750 I WifiService: isFeatureSupported uid=1000 returns [WIFI_FEATURE_INFRA, WIFI_FEATURE_P2P, WIFI_FEATURE_MOBILE_HOTSPOT, WIFI_FEATURE_WPA3_SAE, WIFI_FEATURE_WPA3_SUITE_B, WIFI_FEATURE_OWE, WIFI_FEATURE_DPP, WIFI_FEATURE_AP_RAND_MAC, WIFI_FEATURE_MBO, WIFI_FEATURE_FILS_SHA256, WIFI_FEATURE_FILS_SHA384, WIFI_FEATURE_SAE_PK, WIFI_FEATURE_DPP_ENROLLEE_RESPONDER, WIFI_FEATURE_PASSPOINT_TERMS_AND_CONDITIONS, WIFI_FEATURE_WFD_R2, WIFI_FEATURE_DECORATED_IDENTITY, WIFI_FEATURE_TRUST_ON_FIRST_USE, WIFI_FEATURE_SET_TLS_MINIMUM_VERSION, WIFI_FEATURE_TLS_V1_3, WIFI_FEATURE_WEP, WIFI_FEATURE_WPA_PERSONAL]
04-22 02:32:43.841   683   858 W BestClock: java.time.DateTimeException: No network time available
04-22 02:32:43.841   683   858 W BestClock: java.time.DateTimeException: No network time available
04-22 02:32:43.842   683   858 W BestClock: java.time.DateTimeException: No network time available
04-22 02:32:43.842   683   858 W BestClock: java.time.DateTimeException: No network time available
04-22 02:32:43.842   683   858 W BestClock: java.time.DateTimeException: No network time available
04-22 02:32:43.843   683   858 D WifiClientModeImpl[9769:wlan0]: updateLinkLayerStatsRssiSpeedFrequencyCapabilities rssi=-50 TxLinkspeed=1 freq=2447 RxLinkSpeed=2
04-22 02:32:43.844   683   858 D WifiDataStall: tx tput in kbps: 11000
04-22 02:32:43.844   683   858 D WifiDataStall: rx tput in kbps: 11000
04-22 02:32:43.844   683   858 V WifiConfigManager: Updating scan detail cache freq=2447 BSSID=00:13:10:85:fe:01 RSSI=-50 for "AndroidWifi"NONE
04-22 02:32:43.844   683   858 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
04-22 02:32:43.844   683   858 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
04-22 02:32:43.844   683   858 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
04-22 02:32:43.844   683   858 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
04-22 02:32:43.845   683   858 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
04-22 02:32:43.845   683   858 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
04-22 02:32:43.845   683   858 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
04-22 02:32:43.845   683   858 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
04-22 02:32:43.846   683   858 D WifiScoreCard: BSSID update SIGNAL_POLL ID: 261501600 SSID: "AndroidWifi", BSSID: 00:13:10:85:fe:01, MAC: 02:15:b4:00:00:00, IP: /10.0.2.17, Security type: 0, Supplicant state: COMPLETED, Wi-Fi standard: legacy, RSSI: -50, Link speed: 1Mbps, Tx Link speed: 1Mbps, Max Supported Tx Link speed: 11Mbps, Rx Link speed: 2Mbps, Max Supported Rx Link speed: 11Mbps, Frequency: 2447MHz, Net ID: 0, Metered hint: false, score: 60, isUsable: true, CarrierMerged: false, SubscriptionId: -1, IsPrimary: 1, Trusted: true, Restricted: false, Ephemeral: false, OEM paid: false, OEM private: false, OSU AP: false, FQDN: <none>, Provider friendly name: <none>, Requesting package name: <none>"AndroidWifi"openMLO Information: , Is TID-To-Link negotiation supported by the AP: false, AP MLD Address: <none>, AP MLO Link Id: <none>, AP MLO Affiliated links: <none>, Vendor Data: <none>
04-22 02:32:43.846   683   858 D WifiScoreCard: txRate: 1 txSpeed: 1
04-22 02:32:43.846   683   858 D WifiScoreCard: network update SIGNAL_POLL "AndroidWifi" ID: 579418950 RSSI -50 txSpeed -1
04-22 02:32:43.846   683   858 D WifiClientModeImpl[9769:wlan0]:  ClientModeImpl$L2ConnectedState screen=on 1 0 "AndroidWifi" 00:13:10:85:fe:01 rssi=-50 f=2447 sc=60 link=1 tx=0.6, 0.0, 0.0 rx=0.5 bcn=0 [on:0 tx:0 rx:0 period:3015] from screen [on:0 period:-1320096698] score=60
04-22 02:32:45.774   683   809 D ActivityManager: freezing 1396 com.google.android.permissioncontroller
04-22 02:32:45.779   683   864 D InetDiagMessage: Destroyed 0 sockets, proto=IPPROTO_TCP, family=AF_INET, states=14
04-22 02:32:45.781   683   864 D InetDiagMessage: Destroyed 0 sockets, proto=IPPROTO_TCP, family=AF_INET6, states=14
04-22 02:32:45.781   683   864 D InetDiagMessage: Destroyed live tcp sockets for uids={10196} in 3ms
04-22 02:32:46.644   683  1760 W ActivityTaskManager: callingPackage for (uid=2000, pid=24596) has no WPC
04-22 02:32:46.646   683  1760 I system_server: AssetManager2(0xb400007aa8c8aa38) locale list changing from [] to [en-US]
04-22 02:32:46.646   683  1760 V GrammaticalInflectionUtils: AttributionSource: AttributionSource { uid = 10214, packageName = null, attributionTag = null, token = android.os.Binder@d3d534, deviceId = 0, next = null } does not have READ_SYSTEM_GRAMMATICAL_GENDER permission.
04-22 02:32:46.646   683  1760 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_USER_ASPECT_RATIO_OVERRIDE
04-22 02:32:46.647   683  1760 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_USER_ASPECT_RATIO_FULLSCREEN_OVERRIDE
04-22 02:32:46.647   683  1760 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_RESIZEABLE_ACTIVITY_OVERRIDES
04-22 02:32:46.647   683  1760 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_MIN_ASPECT_RATIO_OVERRIDE
04-22 02:32:46.649   683  1760 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_ORIENTATION_OVERRIDE
04-22 02:32:46.650   683  1760 I ActivityTaskManager: START u0 {flg=0x10000000 xflg=0x5 cmp=com.impos2.mixcretailassemblyrn84/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
04-22 02:32:46.651   957  1163 I ndroid.systemui: AssetManager2(0xb400007aa8c6e838) locale list changing from [] to [en-US]
04-22 02:32:46.651   957  1041 V WindowManagerShell: Transition requested (#136): android.os.BinderProxy@ca99d4c TransitionRequestInfo { type = OPEN, triggerTask = TaskInfo{userId=0 taskId=36 effectiveUid=10214 displayId=0 isRunning=true baseIntent=Intent { flg=0x10000000 cmp=com.impos2.mixcretailassemblyrn84/.MainActivity } baseActivity=ComponentInfo{com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity} topActivity=ComponentInfo{com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity} origActivity=null realActivity=ComponentInfo{com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity} numActivities=1 lastActiveTime=21824194 supportsMultiWindow=true resizeMode=1 isResizeable=true minWidth=-1 minHeight=-1 defaultMinSize=220 token=WCT{android.window.IWindowContainerToken$Stub$Proxy@6ed5195} topActivityType=1 pictureInPictureParams=null shouldDockBigOverlays=false launchIntoPipHostTaskId=-1 lastParentTaskIdBeforePip=-1 displayCutoutSafeInsets=Rect(0, 0 - 0, 0) topActivityInfo=ActivityInfo{2552aa com.impos2.mixcretailassemblyrn84.MainActivity} launchCookies=[] positionInParent=Point(0, 0) parentTaskId=-1 isFocused=false isVisible=false isVisibleRequested=false isTopActivityNoDisplay=false isSleeping=false locusId=null displayAreaFeatureId=1 isTopActivityTransparent=false isActivityStackTransparent=false lastNonFullscreenBounds=Rect(892, 102 - 1668, 1482) capturedLink=null capturedLinkTimestamp=0 requestedVisibleTypes=-9 topActivityRequestOpenInBrowserEducationTimestamp=0 appCompatTaskInfo=AppCompatTaskInfo { topActivityInSizeCompat=false eligibleForLetterboxEducation= false isLetterboxEducationEnabled= true isLetterboxDoubleTapEnabled= false eligibleForUserAspectRatioButton= true topActivityBoundsLetterboxed= false isFromLetterboxDoubleTap= false topActivityLetterboxVerticalPosition= -1 topActivityLetterboxHorizontalPosition= -1 topActivityLetterboxWidth=-1 topActivityLetterboxHeight=-1 topActivityAppBounds=Rect(0, 0 - 2560, 1600) isUserFullscreenOverrideEnabled=false isSystemFullscreenOverrideEnabled=false hasMinAspectRatioOverride=false topActivityLetterboxBounds=null cameraCompatTaskInfo=CameraCompatTaskInfo { freeformCameraCompatMode=inactive}} topActivityMainWindowFrame=null}, pipChange = null, remoteTransition = null, displayChange = null, flags = 0, debugId = 136 }
04-22 02:32:46.651   957  1041 D ShellSplitScreen: logExit: no-op, mLoggerSessionId is null
04-22 02:32:46.651   683   734 V GrammaticalInflectionUtils: AttributionSource: AttributionSource { uid = 10214, packageName = null, attributionTag = null, token = android.os.Binder@d3d534, deviceId = 0, next = null } does not have READ_SYSTEM_GRAMMATICAL_GENDER permission.
04-22 02:32:46.651  1096  1096 W SplitSelectStateCtor: Missing session instanceIds
04-22 02:32:46.651  1096  1096 D StatsLog: LAUNCHER_SPLIT_SELECTION_EXIT_INTERRUPTED
04-22 02:32:46.652   683  1760 D CompatChangeReporter: Compat change id reported: 377864165; UID 10214; state: ENABLED
04-22 02:32:46.653   683   912 D BackgroundInstallControlService: Package event received: 0
04-22 02:32:46.653   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.654   683   734 W IPCThreadState: Sending oneway calls to frozen process.
04-22 02:32:46.655   957  1041 D WindowManagerShell: setLauncherKeepClearAreaHeight: visible=false, height=202
04-22 02:32:46.657   515   515 I BpBinder: onLastStrongRef automatically unlinking death recipients: 
04-22 02:32:46.657   957  1164 D SplashScreenView: Build android.window.SplashScreenView{71e7211 V.E...... ......ID 0,0-0,0}
04-22 02:32:46.657   957  1164 D SplashScreenView: Icon: view: android.widget.ImageView{8ddef76 V.ED..... ......I. 0,0-0,0 #1020542 android:id/splashscreen_icon_view} drawable: com.android.wm.shell.startingsurface.SplashscreenIconDrawableFactory$ImmobileIconDrawable@b91977 size: 384
04-22 02:32:46.657   957  1164 D SplashScreenView: Branding: view: android.view.View{d9c49e4 G.ED..... ......I. 0,0-0,0 #1020541 android:id/splashscreen_branding_view} drawable: null size w: 0 h: 0
04-22 02:32:46.656   683   891 I AppWidgetServiceImpl: Received broadcast: android.intent.action.PACKAGE_UNSTOPPED on user 0
04-22 02:32:46.657   683   891 I AppWidgetServiceImpl: Updating package stopped masked state for uid 10214 package com.impos2.mixcretailassemblyrn84 isStopped false
04-22 02:32:46.660   683  1000 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_DISPLAY_ORIENTATION_OVERRIDE
04-22 02:32:46.661   462   462 D Zygote  : Forked child process 24600
04-22 02:32:46.664   683   741 I ActivityManager: Start proc 24600:com.impos2.mixcretailassemblyrn84/u0a214 for next-top-activity {com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity}
04-22 02:32:46.664   683   741 I ActivityManager: ProcessObserver broadcast disabled
04-22 02:32:46.669 24599 24599 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: package
04-22 02:32:46.672 24453 24455 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~ZczlrLpwuCpr-K8bIiqmtQ==/com.impos2.mixcretailassemblyrn84-0atRnCHJ_6UMavce4U6wyA==/oat/arm64/base.odex) is kOatUpToDate with filter 'verify' executable 'false'
04-22 02:32:46.672   527   527 E adbd    : failed to connect to socket 'tcp:18584': Connection refused
04-22 02:32:46.672   459   535 I netd    : tetherGetStats() -> {[]} <0.26ms>
04-22 02:32:46.679 24600 24600 I ailassemblyrn84: Using CollectorTypeCMC GC.
04-22 02:32:46.681 24600 24600 E ailassemblyrn84: Not starting debugger since process cannot load the jdwp agent.
04-22 02:32:46.683 24600 24600 D nativeloader: Load libframework-connectivity-tiramisu-jni.so using APEX ns com_android_tethering for caller /apex/com.android.tethering/javalib/framework-connectivity-t.jar: ok
04-22 02:32:46.685   683   912 D BackgroundInstallControlService: Package event received: 0
04-22 02:32:46.689   683   731 V WindowManager: Sent Transition (#136) createdAt=04-22 02:32:46.647 via request=TransitionRequestInfo { type = OPEN, triggerTask = TaskInfo{userId=0 taskId=36 effectiveUid=10214 displayId=0 isRunning=true baseIntent=Intent { flg=0x10000000 cmp=com.impos2.mixcretailassemblyrn84/.MainActivity } baseActivity=ComponentInfo{com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity} topActivity=ComponentInfo{com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity} origActivity=null realActivity=ComponentInfo{com.impos2.mixcretailassemblyrn84/com.impos2.mixcretailassemblyrn84.MainActivity} numActivities=1 lastActiveTime=21824194 supportsMultiWindow=true resizeMode=1 isResizeable=true minWidth=-1 minHeight=-1 defaultMinSize=220 token=WCT{RemoteToken{d452745 Task{557ba2e #36 type=standard A=10214:com.impos2.mixcretailassemblyrn84}}} topActivityType=1 pictureInPictureParams=null shouldDockBigOverlays=false launchIntoPipHostTaskId=-1 lastParentTaskIdBeforePip=-1 displayCutoutSafeInsets=Rect(0, 0 - 0, 0) topActivityInfo=ActivityInfo{cc6ee9a com.impos2.mixcretailassemblyrn84.MainActivity} launchCookies=[] positionInParent=Point(0, 0) parentTaskId=-1 isFocused=false isVisible=false isVisibleRequested=false isTopActivityNoDisplay=false isSleeping=false locusId=null displayAreaFeatureId=1 isTopActivityTransparent=false isActivityStackTransparent=false lastNonFullscreenBounds=Rect(892, 102 - 1668, 1482) capturedLink=null capturedLinkTimestamp=0 requestedVisibleTypes=-9 topActivityRequestOpenInBrowserEducationTimestamp=0 appCompatTaskInfo=AppCompatTaskInfo { topActivityInSizeCompat=false eligibleForLetterboxEducation= false isLetterboxEducationEnabled= true isLetterboxDoubleTapEnabled= false eligibleForUserAspectRatioButton= true topActivityBoundsLetterboxed= false isFromLetterboxDoubleTap= false topActivityLetterboxVerticalPosition= -1 topActivityLetterboxHorizontalPosition= -1 topActivityLetterboxWidth=-1 topActivityLetterboxHeight=-1 topActivityAppBounds=Rect(0, 0 - 2560, 1600) isUserFullscreenOverrideEnabled=false isSystemFullscreenOverrideEnabled=false hasMinAspectRatioOverride=false topActivityLetterboxBounds=null cameraCompatTaskInfo=CameraCompatTaskInfo { freeformCameraCompatMode=inactive}} topActivityMainWindowFrame=null}, pipChange = null, remoteTransition = null, displayChange = null, flags = 0, debugId = 136 }
04-22 02:32:46.689   683   731 V WindowManager:     startWCT=WindowContainerTransaction { changes= {} hops= [] errorCallbackToken=null taskFragmentOrganizer=null }
04-22 02:32:46.689   683   731 V WindowManager:     info={id=136 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[
04-22 02:32:46.689   683   731 V WindowManager:         {WCT{RemoteToken{d452745 Task{557ba2e #36 type=standard A=10214:com.impos2.mixcretailassemblyrn84}}} m=OPEN f=NONE leash=Surface(name=Task=36)/@0x64ed53 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},
04-22 02:32:46.689   683   731 V WindowManager:         {WCT{RemoteToken{d207d2d Task{be313b9 #1 type=home}}} m=TO_BACK f=SHOW_WALLPAPER leash=Surface(name=Task=1)/@0x1052c0a sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},
04-22 02:32:46.689   683   731 V WindowManager:         {m=TO_BACK f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{d943a30 showWhenLocked=false})/@0x2293475 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0}
04-22 02:32:46.689   683   731 V WindowManager:     ]}
04-22 02:32:46.689   957  1252 V WindowManagerShell: onTransitionReady(transaction=2933462668891)
04-22 02:32:46.690   957  1041 V WindowManagerShell: onTransitionReady (#136) android.os.BinderProxy@ca99d4c: {id=136 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[
04-22 02:32:46.690   957  1041 V WindowManagerShell:         {m=OPEN f=NONE leash=Surface(name=Task=36)/@0xadda968 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},
04-22 02:32:46.690   957  1041 V WindowManagerShell:         {m=TO_BACK f=SHOW_WALLPAPER leash=Surface(name=Task=1)/@0x86f0181 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},
04-22 02:32:46.690   957  1041 V WindowManagerShell:         {m=TO_BACK f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{d943a30 showWhenLocked=false})/@0x47f2226 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0}
04-22 02:32:46.690   957  1041 V WindowManagerShell:     ]}
04-22 02:32:46.690   957  1041 V WindowManagerShell: Playing animation for (#136) android.os.BinderProxy@ca99d4c@0
04-22 02:32:46.690   957  1041 V ShellRecents: RecentsTransitionHandler.startAnimation: no controller found
04-22 02:32:46.690   957  1041 V WindowManagerShell: Transition doesn't have explicit remote, search filters for match for {id=136 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[{m=OPEN f=NONE leash=Surface(name=Task=36)/@0xadda968 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},{m=TO_BACK f=SHOW_WALLPAPER leash=Surface(name=Task=1)/@0x86f0181 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},{m=TO_BACK f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{d943a30 showWhenLocked=false})/@0x47f2226 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0}]}
04-22 02:32:46.690   957  1041 V WindowManagerShell:  Checking filter Pair{{types=[] flags=0x0] notFlags=0x0 checks=[{atype=undefined independent=true modes=[CLOSE,TO_BACK] flags=IN_TASK_WITH_EMBEDDED_ACTIVITY mustBeTask=false order=ANY topActivity=null launchCookie=null taskFragmentToken=android.os.BinderProxy@c0a78a1 windowingMode=undefined}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@ebc9ac6, appThread = android.app.IApplicationThread$Stub$Proxy@89a6a87, debugName = overlayBackTransition }}
04-22 02:32:46.690   957  1041 V WindowManagerShell:  Checking filter Pair{{types=[] flags=0x0] notFlags=0x0 checks=[{atype=dream independent=true modes=[OPEN,TO_FRONT] flags=NONE mustBeTask=false order=ANY topActivity=null launchCookie=null windowingMode=undefined},{atype=home independent=true modes=[CLOSE,TO_BACK] flags=NONE mustBeTask=false order=ANY topActivity=null launchCookie=null windowingMode=undefined}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@19eadb4, appThread = android.app.IApplicationThread$Stub$Proxy@6b4fddd, debugName = LauncherToDream }}
04-22 02:32:46.690   957  1041 V WindowManagerShell:  Checking filter Pair{{types=[] flags=0x0] notFlags=0x100 checks=[{atype=home independent=true modes=[OPEN,TO_FRONT] flags=NONE mustBeTask=false order=TOP topActivity=ComponentInfo{com.google.android.apps.nexuslauncher/com.google.android.apps.nexuslauncher.NexusLauncherActivity} launchCookie=null windowingMode=undefined},{atype=standard independent=true modes=[CLOSE,TO_BACK] flags=NONE mustBeTask=false order=ANY topActivity=null launchCookie=null windowingMode=undefined},{NOT atype=undefined independent=true modes=[] flags=NONE mustBeTask=true order=ANY topActivity=null launchCookie=null customAnim=true windowingMode=undefined}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@6579d52, appThread = android.app.IApplicationThread$Stub$Proxy@4a92823, debugName = QuickstepLaunchHome }}
04-22 02:32:46.690   957  1041 V WindowManagerShell:  Delegate animation for (#136) to null
04-22 02:32:46.690   957  1041 V WindowManagerShell: start default transition animation, info = {id=136 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[{m=OPEN f=NONE leash=Surface(name=Task=36)/@0xadda968 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},{m=TO_BACK f=SHOW_WALLPAPER leash=Surface(name=Task=1)/@0x86f0181 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0 taskParent=-1},{m=TO_BACK f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{d943a30 showWhenLocked=false})/@0x47f2226 sb=Rect(0, 0 - 2560, 1600) eb=Rect(0, 0 - 2560, 1600) epz=Point(2560, 1600) d=0}]}
04-22 02:32:46.690   957  1041 V WindowManagerShell: loadAnimation: anim=android.view.animation.AnimationSet@e8934bd animAttr=0x13 type=OPEN isEntrance=false
04-22 02:32:46.691   957  1041 V WindowManagerShell: loadAnimation: anim=android.view.animation.AnimationSet@10a3d80 animAttr=0x12 type=OPEN isEntrance=true
04-22 02:32:46.692   957  1041 V WindowManagerShell:  animated by com.android.wm.shell.transition.DefaultTransitionHandler@419789b
04-22 02:32:46.696 24600 24600 D nativeloader: Configuring clns-9 for other apk /data/app/~~ZczlrLpwuCpr-K8bIiqmtQ==/com.impos2.mixcretailassemblyrn84-0atRnCHJ_6UMavce4U6wyA==/base.apk. target_sdk_version=36, uses_libraries=, library_path=/data/app/~~ZczlrLpwuCpr-K8bIiqmtQ==/com.impos2.mixcretailassemblyrn84-0atRnCHJ_6UMavce4U6wyA==/lib/arm64:/data/app/~~ZczlrLpwuCpr-K8bIiqmtQ==/com.impos2.mixcretailassemblyrn84-0atRnCHJ_6UMavce4U6wyA==/base.apk!/lib/arm64-v8a, permitted_path=/data:/mnt/expand:/data/user/0/com.impos2.mixcretailassemblyrn84
04-22 02:32:46.698 24600 24600 I ailassemblyrn84: AssetManager2(0xb400007aa8c1a238) locale list changing from [] to [en-US]
04-22 02:32:46.699 24600 24600 V GraphicsEnvironment: Currently set values for:
04-22 02:32:46.699 24600 24600 V GraphicsEnvironment:   angle_gl_driver_selection_pkgs=[]
04-22 02:32:46.699 24600 24600 V GraphicsEnvironment:   angle_gl_driver_selection_values=[]
04-22 02:32:46.699 24600 24600 V GraphicsEnvironment: com.impos2.mixcretailassemblyrn84 is not listed in per-application setting
04-22 02:32:46.700 24600 24600 V GraphicsEnvironment: ANGLE allowlist from config: com.dreamgames.royalmatch com.dts.freefiremax com.dxx.firenow com.gramgames.mergedragons com.ludo.king com.mojang.minecraftpe com.my.defense com.nintendo.zaka com.os.airforce com.playrix.fishdomdd.gplay io.teslatech.callbreak jp.konami.prospia net.peakgames.toonblast
04-22 02:32:46.700 24600 24600 V GraphicsEnvironment: com.impos2.mixcretailassemblyrn84 is not listed in ANGLE allowlist or settings, returning default
04-22 02:32:46.700 24600 24600 V GraphicsEnvironment: Neither updatable production driver nor prerelease driver is supported.
04-22 02:32:46.703 24600 24600 W SoLoader: Initializing SoLoader: 0
04-22 02:32:46.704 24600 24600 W SoLoader: Recording new base apk path: /data/app/~~ZczlrLpwuCpr-K8bIiqmtQ==/com.impos2.mixcretailassemblyrn84-0atRnCHJ_6UMavce4U6wyA==/base.apk
04-22 02:32:46.704 24600 24600 W SoLoader: Previously recorded 0 base apk paths.
04-22 02:32:46.705 24600 24600 I SoLoader: Preparing SO source: DirectorySoSource[root = /vendor/lib64 flags = 2]
04-22 02:32:46.705 24600 24600 I SoLoader: Preparing SO source: DirectorySoSource[root = /system/lib64 flags = 2]
04-22 02:32:46.705 24600 24600 I SoLoader: Preparing SO source: DirectApkSoSource[root = [/data/app/~~ZczlrLpwuCpr-K8bIiqmtQ==/com.impos2.mixcretailassemblyrn84-0atRnCHJ_6UMavce4U6wyA==/base.apk!/lib/arm64-v8a]]
